customer_id,transaction_id,purchase_date,channel,campaign_id,product_category,base_value,discount_code,discount_percentage,discount_amount,final_value
CUST_0113,TXN_00913,2026-06-19,PPC,CAMP_CART,Sports,185.35,NONE,0.0,0.0,185.35
CUST_0364,TXN_00914,2026-08-20,Email,CAMP_LOYALTY,Electronics,52.3,FLASH25,0.25,13.08,39.22
CUST_0245,TXN_00915,2026-08-12,Direct,CAMP_CART,Sports,110.83,CART20,0.2,22.17,88.66
CUST_0390,TXN_00916,2026-08-01,Social,CAMP_LOYALTY,Fashion,173.22,WELCOME10,0.1,17.32,155.9
CUST_0157,TXN_00917,2026-08-19,Direct,CAMP_WELCOME,Electronics,133.69,LOYALTY15,0.15,20.05,113.64
CUST_0009,TXN_00918,2026-08-25,PPC,CAMP_CART,Electronics,154.3,WELCOME10,0.1,15.43,138.87
CUST_0240,TXN_00919,2026-08-24,Email,CAMP_FLASH,Electronics,48.55,CART20,0.2,9.71,38.84
CUST_0386,TXN_00920,2026-06-15,Social,CAMP_LOYALTY,Home,163.24,NONE,0.0,0.0,163.24
CUST_0014,TXN_00921,2026-06-16,Organic,CAMP_FLASH,Fashion,156.11,CART20,0.2,31.22,124.89
CUST_0256,TXN_00922,2026-08-21,Email,CAMP_CART,Electronics,154.57,NONE,0.0,0.0,154.57
CUST_0270,TXN_00923,2026-07-24,Social,CAMP_CART,Electronics,65.63,LOYALTY15,0.15,9.85,55.78
CUST_0371,TXN_00924,2026-07-14,PPC,CAMP_LOYALTY,Beauty,171.06,FLASH25,0.25,42.77,128.29
CUST_0344,TXN_00925,2026-08-06,Organic,CAMP_SEASONAL,Beauty,162.18,NONE,0.0,0.0,162.18
CUST_0109,TXN_00926,2026-07-20,Email,CAMP_SEASONAL,Electronics,83.95,NONE,0.0,0.0,83.95
CUST_0266,TXN_00927,2026-07-24,PPC,CAMP_WELCOME,Electronics,134.97,CART20,0.2,26.99,107.98
CUST_0167,TXN_00928,2026-06-03,Direct,CAMP_LOYALTY,Sports,85.83,CART20,0.2,17.17,68.66
CUST_0208,TXN_00929,2026-08-05,Email,CAMP_SEASONAL,Home,142.14,FLASH25,0.25,35.54,106.6
CUST_0091,TXN_00930,2026-07-04,PPC,CAMP_WELCOME,Electronics,222.1,FLASH25,0.25,55.53,166.57
CUST_0073,TXN_00931,2026-08-16,Social,CAMP_WELCOME,Home,146.61,SEASONAL30,0.3,43.98,102.63
CUST_0101,TXN_00932,2026-08-14,Social,CAMP_SEASONAL,Beauty,100.92,NONE,0.0,0.0,100.92
CUST_0142,TXN_00933,2026-06-16,PPC,CAMP_FLASH,Beauty,202.77,NONE,0.0,0.0,202.77
CUST_0182,TXN_00934,2026-06-28,PPC,CAMP_FLASH,Fashion,66.08,NONE,0.0,0.0,66.08
CUST_0393,TXN_00935,2026-07-28,Direct,CAMP_SEASONAL,Fashion,151.31,WELCOME10,0.1,15.13,136.18
CUST_0321,TXN_00936,2026-08-21,Direct,CAMP_WELCOME,Fashion,152.64,NONE,0.0,0.0,152.64
CUST_0195,TXN_00937,2026-07-19,Social,CAMP_FLASH,Sports,135.22,NONE,0.0,0.0,135.22
CUST_0319,TXN_00938,2026-06-27,Direct,CAMP_LOYALTY,Home,158.05,NONE,0.0,0.0,158.05
CUST_0338,TXN_00939,2026-07-27,PPC,CAMP_FLASH,Sports,152.49,SEASONAL30,0.3,45.75,106.74
CUST_0279,TXN_00940,2026-08-14,Direct,CAMP_SEASONAL,Home,232.88,NONE,0.0,0.0,232.88
CUST_0192,TXN_00941,2026-08-25,Email,CAMP_LOYALTY,Sports,150.36,NONE,0.0,0.0,150.36
CUST_0337,TXN_00942,2026-07-05,Social,CAMP_FLASH,Beauty,169.87,FLASH25,0.25,42.47,127.4
CUST_0249,TXN_00943,2026-06-18,Direct,CAMP_CART,Sports,104.06,NONE,0.0,0.0,104.06
CUST_0292,TXN_00944,2026-07-10,Organic,CAMP_SEASONAL,Sports,70.57,WELCOME10,0.1,7.06,63.51
CUST_0193,TXN_00945,2026-07-15,Organic,CAMP_FLASH,Electronics,153.33,NONE,0.0,0.0,153.33
CUST_0014,TXN_00946,2026-08-26,Organic,CAMP_SEASONAL,Electronics,115.72,SEASONAL30,0.3,34.72,81.0
CUST_0219,TXN_00947,2026-07-08,Organic,CAMP_WELCOME,Fashion,124.49,CART20,0.2,24.9,99.59
CUST_0126,TXN_00948,2026-07-21,Email,CAMP_FLASH,Fashion,144.59,WELCOME10,0.1,14.46,130.13
CUST_0010,TXN_00949,2026-08-25,Direct,CAMP_SEASONAL,Sports,187.35,NONE,0.0,0.0,187.35
CUST_0263,TXN_00950,2026-06-15,Email,CAMP_FLASH,Beauty,175.27,NONE,0.0,0.0,175.27
CUST_0292,TXN_00951,2026-08-17,Direct,CAMP_WELCOME,Fashion,114.85,SEASONAL30,0.3,34.46,80.39
CUST_0172,TXN_00952,2026-08-08,PPC,CAMP_FLASH,Home,39.55,NONE,0.0,0.0,39.55
CUST_0223,TXN_00953,2026-06-22,Social,CAMP_FLASH,Home,142.06,WELCOME10,0.1,14.21,127.85
CUST_0024,TXN_00954,2026-06-11,Email,CAMP_CART,Electronics,118.96,NONE,0.0,0.0,118.96
CUST_0303,TXN_00955,2026-06-18,PPC,CAMP_SEASONAL,Beauty,208.65,WELCOME10,0.1,20.87,187.78
CUST_0107,TXN_00956,2026-06-26,Organic,CAMP_SEASONAL,Sports,127.39,NONE,0.0,0.0,127.39
CUST_0160,TXN_00957,2026-07-28,PPC,CAMP_CART,Beauty,157.99,FLASH25,0.25,39.5,118.49
CUST_0343,TXN_00958,2026-08-06,PPC,CAMP_SEASONAL,Fashion,142.93,SEASONAL30,0.3,42.88,100.05
CUST_0338,TXN_00959,2026-07-01,Organic,CAMP_CART,Sports,105.41,NONE,0.0,0.0,105.41
CUST_0393,TXN_00960,2026-08-22,PPC,CAMP_LOYALTY,Home,247.08,NONE,0.0,0.0,247.08
CUST_0236,TXN_00961,2026-06-03,Organic,CAMP_SEASONAL,Beauty,69.02,LOYALTY15,0.15,10.35,58.67
CUST_0163,TXN_00962,2026-07-08,Organic,CAMP_FLASH,Fashion,217.25,NONE,0.0,0.0,217.25
CUST_0131,TXN_00963,2026-07-30,Direct,CAMP_LOYALTY,Electronics,46.85,NONE,0.0,0.0,46.85
CUST_0076,TXN_00964,2026-07-01,Direct,CAMP_CART,Beauty,154.74,NONE,0.0,0.0,154.74
CUST_0216,TXN_00965,2026-08-04,Social,CAMP_FLASH,Fashion,178.57,WELCOME10,0.1,17.86,160.71
CUST_0014,TXN_00966,2026-06-08,Email,CAMP_SEASONAL,Electronics,134.77,LOYALTY15,0.15,20.22,114.55
CUST_0028,TXN_00967,2026-08-19,Organic,CAMP_CART,Home,239.08,NONE,0.0,0.0,239.08
CUST_0032,TXN_00968,2026-07-10,Social,CAMP_LOYALTY,Electronics,185.61,WELCOME10,0.1,18.56,167.05
CUST_0292,TXN_00969,2026-06-24,PPC,CAMP_CART,Home,107.11,WELCOME10,0.1,10.71,96.4
CUST_0254,TXN_00970,2026-07-18,PPC,CAMP_SEASONAL,Fashion,170.35,CART20,0.2,34.07,136.28
CUST_0216,TXN_00971,2026-08-07,Social,CAMP_FLASH,Beauty,113.09,WELCOME10,0.1,11.31,101.78
CUST_0209,TXN_00972,2026-07-13,Email,CAMP_FLASH,Sports,138.01,NONE,0.0,0.0,138.01
CUST_0216,TXN_00973,2026-07-25,Social,CAMP_FLASH,Beauty,213.37,LOYALTY15,0.15,32.0,181.37
CUST_0366,TXN_00974,2026-08-25,Email,CAMP_LOYALTY,Home,108.17,SEASONAL30,0.3,32.45,75.72
CUST_0282,TXN_00975,2026-06-03,Email,CAMP_CART,Fashion,174.87,CART20,0.2,34.97,139.9
CUST_0226,TXN_00976,2026-07-22,Email,CAMP_LOYALTY,Home,47.79,CART20,0.2,9.56,38.23
CUST_0107,TXN_00977,2026-08-09,Direct,CAMP_FLASH,Beauty,217.79,NONE,0.0,0.0,217.79
CUST_0017,TXN_00978,2026-06-28,Direct,CAMP_SEASONAL,Home,136.62,NONE,0.0,0.0,136.62
CUST_0367,TXN_00979,2026-08-09,Organic,CAMP_CART,Electronics,162.22,WELCOME10,0.1,16.22,146.0
CUST_0180,TXN_00980,2026-07-02,Email,CAMP_WELCOME,Fashion,61.86,CART20,0.2,12.37,49.49
CUST_0322,TXN_00981,2026-08-29,Direct,CAMP_LOYALTY,Home,182.4,LOYALTY15,0.15,27.36,155.04
CUST_0160,TXN_00982,2026-06-14,Direct,CAMP_FLASH,Beauty,116.31,LOYALTY15,0.15,17.45,98.86
CUST_0244,TXN_00983,2026-08-12,Organic,CAMP_LOYALTY,Sports,127.78,NONE,0.0,0.0,127.78
CUST_0167,TXN_00984,2026-07-10,Direct,CAMP_CART,Fashion,151.21,LOYALTY15,0.15,22.68,128.53
CUST_0010,TXN_00985,2026-06-19,PPC,CAMP_LOYALTY,Electronics,105.15,NONE,0.0,0.0,105.15
CUST_0236,TXN_00986,2026-06-11,Direct,CAMP_CART,Home,167.3,FLASH25,0.25,41.83,125.47
CUST_0076,TXN_00987,2026-08-08,PPC,CAMP_WELCOME,Electronics,221.02,CART20,0.2,44.2,176.82
CUST_0367,TXN_00988,2026-06-04,Direct,CAMP_WELCOME,Fashion,46.48,NONE,0.0,0.0,46.48
CUST_0365,TXN_00989,2026-07-24,Direct,CAMP_SEASONAL,Fashion,124.68,CART20,0.2,24.94,99.74
CUST_0220,TXN_00990,2026-07-24,Social,CAMP_SEASONAL,Fashion,186.13,NONE,0.0,0.0,186.13
CUST_0209,TXN_00991,2026-08-26,Organic,CAMP_FLASH,Fashion,81.55,NONE,0.0,0.0,81.55
CUST_0316,TXN_00992,2026-08-19,Email,CAMP_SEASONAL,Fashion,100.4,FLASH25,0.25,25.1,75.3
CUST_0165,TXN_00993,2026-07-10,Social,CAMP_SEASONAL,Beauty,152.6,NONE,0.0,0.0,152.6
CUST_0376,TXN_00994,2026-07-18,Social,CAMP_SEASONAL,Home,122.45,WELCOME10,0.1,12.24,110.21
CUST_0310,TXN_00995,2026-06-14,Email,CAMP_WELCOME,Home,127.71,NONE,0.0,0.0,127.71
CUST_0258,TXN_00996,2026-08-13,PPC,CAMP_WELCOME,Sports,105.9,CART20,0.2,21.18,84.72
CUST_0091,TXN_00997,2026-06-27,Organic,CAMP_SEASONAL,Fashion,108.11,SEASONAL30,0.3,32.43,75.68
CUST_0045,TXN_00998,2026-07-20,Email,CAMP_LOYALTY,Beauty,112.24,WELCOME10,0.1,11.22,101.02
CUST_0143,TXN_00999,2026-07-05,Organic,CAMP_FLASH,Sports,201.67,NONE,0.0,0.0,201.67
CUST_0389,TXN_01000,2026-07-20,Direct,CAMP_LOYALTY,Sports,199.44,LOYALTY15,0.15,29.92,169.52
CUST_0336,TXN_01001,2026-07-04,Email,CAMP_LOYALTY,Fashion,110.52,NONE,0.0,0.0,110.52
CUST_0027,TXN_01002,2026-07-01,Direct,CAMP_WELCOME,Beauty,141.88,NONE,0.0,0.0,141.88
CUST_0020,TXN_01003,2026-06-28,Direct,CAMP_SEASONAL,Electronics,154.75,SEASONAL30,0.3,46.42,108.33
CUST_0368,TXN_01004,2026-08-06,Social,CAMP_CART,Home,158.94,CART20,0.2,31.79,127.15
CUST_0288,TXN_01005,2026-06-16,Social,CAMP_CART,Electronics,119.02,NONE,0.0,0.0,119.02
CUST_0269,TXN_01006,2026-07-29,Direct,CAMP_WELCOME,Home,143.67,NONE,0.0,0.0,143.67
CUST_0013,TXN_01007,2026-06-03,Email,CAMP_SEASONAL,Home,105.48,NONE,0.0,0.0,105.48
CUST_0302,TXN_01008,2026-08-19,Direct,CAMP_SEASONAL,Beauty,163.51,WELCOME10,0.1,16.35,147.16
CUST_0321,TXN_01009,2026-06-14,Email,CAMP_FLASH,Electronics,128.78,NONE,0.0,0.0,128.78
CUST_0335,TXN_01010,2026-06-18,Social,CAMP_LOYALTY,Electronics,96.57,NONE,0.0,0.0,96.57
CUST_0329,TXN_01011,2026-08-20,PPC,CAMP_CART,Beauty,97.99,WELCOME10,0.1,9.8,88.19
CUST_0047,TXN_01012,2026-07-09,Email,CAMP_WELCOME,Fashion,112.29,NONE,0.0,0.0,112.29
CUST_0083,TXN_01013,2026-07-24,Social,CAMP_WELCOME,Home,160.44,FLASH25,0.25,40.11,120.33
CUST_0251,TXN_01014,2026-06-03,PPC,CAMP_LOYALTY,Home,168.32,NONE,0.0,0.0,168.32
CUST_0340,TXN_01015,2026-06-25,Social,CAMP_SEASONAL,Beauty,54.84,CART20,0.2,10.97,43.87
CUST_0198,TXN_01016,2026-07-06,Organic,CAMP_CART,Fashion,70.0,NONE,0.0,0.0,70.0
CUST_0222,TXN_01017,2026-08-24,PPC,CAMP_FLASH,Beauty,150.44,WELCOME10,0.1,15.04,135.4
CUST_0346,TXN_01018,2026-06-23,PPC,CAMP_WELCOME,Home,153.5,FLASH25,0.25,38.37,115.13
CUST_0239,TXN_01019,2026-07-22,Social,CAMP_LOYALTY,Home,222.65,FLASH25,0.25,55.66,166.99
CUST_0127,TXN_01020,2026-08-24,PPC,CAMP_WELCOME,Sports,94.45,WELCOME10,0.1,9.45,85.0
CUST_0217,TXN_01021,2026-06-06,PPC,CAMP_FLASH,Home,133.34,FLASH25,0.25,33.34,100.0
CUST_0130,TXN_01022,2026-08-07,Social,CAMP_SEASONAL,Electronics,59.17,FLASH25,0.25,14.79,44.38
CUST_0042,TXN_01023,2026-07-22,Organic,CAMP_CART,Beauty,91.81,NONE,0.0,0.0,91.81
CUST_0387,TXN_01024,2026-08-02,Social,CAMP_WELCOME,Sports,103.06,LOYALTY15,0.15,15.46,87.6
CUST_0132,TXN_01025,2026-08-16,Direct,CAMP_CART,Electronics,72.54,NONE,0.0,0.0,72.54
CUST_0002,TXN_01026,2026-07-02,Direct,CAMP_CART,Beauty,132.89,NONE,0.0,0.0,132.89
CUST_0155,TXN_01027,2026-06-12,Organic,CAMP_SEASONAL,Home,145.52,NONE,0.0,0.0,145.52
CUST_0044,TXN_01028,2026-06-01,Social,CAMP_WELCOME,Fashion,146.5,WELCOME10,0.1,14.65,131.85
CUST_0246,TXN_01029,2026-06-07,Social,CAMP_SEASONAL,Sports,146.51,NONE,0.0,0.0,146.51
CUST_0097,TXN_01030,2026-08-27,Email,CAMP_LOYALTY,Fashion,220.8,FLASH25,0.25,55.2,165.6
CUST_0378,TXN_01031,2026-06-28,Direct,CAMP_WELCOME,Beauty,188.54,NONE,0.0,0.0,188.54
CUST_0299,TXN_01032,2026-07-10,Email,CAMP_FLASH,Electronics,142.13,NONE,0.0,0.0,142.13
CUST_0052,TXN_01033,2026-07-07,Direct,CAMP_CART,Sports,185.92,FLASH25,0.25,46.48,139.44
CUST_0374,TXN_01034,2026-06-25,PPC,CAMP_CART,Beauty,97.04,FLASH25,0.25,24.26,72.78
CUST_0118,TXN_01035,2026-08-27,Direct,CAMP_CART,Home,124.74,SEASONAL30,0.3,37.42,87.32
CUST_0283,TXN_01036,2026-08-15,Direct,CAMP_CART,Home,247.12,FLASH25,0.25,61.78,185.34
CUST_0229,TXN_01037,2026-08-27,Social,CAMP_FLASH,Fashion,185.17,NONE,0.0,0.0,185.17
CUST_0240,TXN_01038,2026-06-13,Direct,CAMP_LOYALTY,Home,117.77,CART20,0.2,23.55,94.22
CUST_0370,TXN_01039,2026-07-07,Organic,CAMP_SEASONAL,Fashion,173.22,NONE,0.0,0.0,173.22
CUST_0318,TXN_01040,2026-08-13,Social,CAMP_LOYALTY,Fashion,162.38,FLASH25,0.25,40.6,121.78
CUST_0310,TXN_01041,2026-07-07,Direct,CAMP_FLASH,Fashion,221.23,NONE,0.0,0.0,221.23
CUST_0107,TXN_01042,2026-07-15,Social,CAMP_LOYALTY,Sports,20,CART20,0.2,4.0,16.0
CUST_0016,TXN_01043,2026-07-17,Direct,CAMP_WELCOME,Sports,66.99,NONE,0.0,0.0,66.99
CUST_0116,TXN_01044,2026-07-15,Email,CAMP_CART,Home,168.44,CART20,0.2,33.69,134.75
CUST_0077,TXN_01045,2026-06-25,PPC,CAMP_WELCOME,Electronics,166.94,NONE,0.0,0.0,166.94
CUST_0224,TXN_01046,2026-08-16,PPC,CAMP_CART,Electronics,182.72,NONE,0.0,0.0,182.72
CUST_0287,TXN_01047,2026-08-08,Email,CAMP_LOYALTY,Home,20,WELCOME10,0.1,2.0,18.0
CUST_0080,TXN_01048,2026-06-27,Email,CAMP_LOYALTY,Home,128.29,NONE,0.0,0.0,128.29
CUST_0171,TXN_01049,2026-08-14,Social,CAMP_SEASONAL,Beauty,54.48,NONE,0.0,0.0,54.48
CUST_0393,TXN_01050,2026-07-17,Organic,CAMP_CART,Fashion,144.92,NONE,0.0,0.0,144.92
CUST_0043,TXN_01051,2026-07-14,Social,CAMP_LOYALTY,Sports,99.03,FLASH25,0.25,24.76,74.27
CUST_0215,TXN_01052,2026-07-08,Direct,CAMP_CART,Home,146.95,NONE,0.0,0.0,146.95
CUST_0015,TXN_01053,2026-06-24,Email,CAMP_WELCOME,Home,110.84,WELCOME10,0.1,11.08,99.76
CUST_0161,TXN_01054,2026-08-25,Social,CAMP_CART,Electronics,62.87,FLASH25,0.25,15.72,47.15
CUST_0323,TXN_01055,2026-06-06,PPC,CAMP_FLASH,Beauty,194.82,NONE,0.0,0.0,194.82
CUST_0205,TXN_01056,2026-07-20,Organic,CAMP_WELCOME,Home,204.37,NONE,0.0,0.0,204.37
CUST_0270,TXN_01057,2026-06-01,Direct,CAMP_SEASONAL,Fashion,83.81,LOYALTY15,0.15,12.57,71.24
CUST_0278,TXN_01058,2026-06-07,Direct,CAMP_LOYALTY,Home,85.82,CART20,0.2,17.16,68.66
CUST_0043,TXN_01059,2026-07-11,Social,CAMP_CART,Sports,86.25,CART20,0.2,17.25,69.0
CUST_0145,TXN_01060,2026-07-17,Social,CAMP_WELCOME,Electronics,154.88,NONE,0.0,0.0,154.88
CUST_0276,TXN_01061,2026-07-30,Organic,CAMP_SEASONAL,Sports,204.15,NONE,0.0,0.0,204.15
CUST_0056,TXN_01062,2026-06-26,Organic,CAMP_WELCOME,Electronics,128.08,NONE,0.0,0.0,128.08
CUST_0387,TXN_01063,2026-08-14,Direct,CAMP_FLASH,Sports,35.09,NONE,0.0,0.0,35.09
CUST_0377,TXN_01064,2026-06-18,PPC,CAMP_CART,Fashion,190.02,SEASONAL30,0.3,57.01,133.01
CUST_0179,TXN_01065,2026-06-04,Social,CAMP_SEASONAL,Sports,141.64,SEASONAL30,0.3,42.49,99.15
CUST_0377,TXN_01066,2026-07-02,Email,CAMP_LOYALTY,Beauty,140.73,CART20,0.2,28.15,112.58
CUST_0210,TXN_01067,2026-07-06,Social,CAMP_SEASONAL,Fashion,189.02,WELCOME10,0.1,18.9,170.12
CUST_0228,TXN_01068,2026-06-19,PPC,CAMP_SEASONAL,Home,212.92,NONE,0.0,0.0,212.92
CUST_0299,TXN_01069,2026-07-06,Direct,CAMP_SEASONAL,Beauty,178.94,NONE,0.0,0.0,178.94
CUST_0083,TXN_01070,2026-08-13,PPC,CAMP_CART,Electronics,157.67,NONE,0.0,0.0,157.67
CUST_0355,TXN_01071,2026-08-25,Social,CAMP_CART,Home,162.59,FLASH25,0.25,40.65,121.94
CUST_0060,TXN_01072,2026-07-23,Email,CAMP_CART,Fashion,94.73,SEASONAL30,0.3,28.42,66.31
CUST_0060,TXN_01073,2026-07-22,Organic,CAMP_SEASONAL,Electronics,106.41,CART20,0.2,21.28,85.13
CUST_0073,TXN_01074,2026-07-24,Social,CAMP_LOYALTY,Beauty,186.03,CART20,0.2,37.21,148.82
CUST_0001,TXN_01075,2026-08-21,Email,CAMP_SEASONAL,Beauty,197.19,CART20,0.2,39.44,157.75
CUST_0293,TXN_01076,2026-06-30,PPC,CAMP_LOYALTY,Fashion,117.89,FLASH25,0.25,29.47,88.42
CUST_0258,TXN_01077,2026-06-05,Direct,CAMP_LOYALTY,Home,196.16,FLASH25,0.25,49.04,147.12
CUST_0045,TXN_01078,2026-07-31,Direct,CAMP_FLASH,Sports,165.03,NONE,0.0,0.0,165.03
CUST_0023,TXN_01079,2026-07-04,Organic,CAMP_WELCOME,Fashion,62.66,NONE,0.0,0.0,62.66
CUST_0362,TXN_01080,2026-06-19,Email,CAMP_CART,Electronics,216.63,CART20,0.2,43.33,173.3
CUST_0098,TXN_01081,2026-06-21,PPC,CAMP_WELCOME,Sports,152.04,NONE,0.0,0.0,152.04
CUST_0267,TXN_01082,2026-08-14,PPC,CAMP_LOYALTY,Electronics,163.23,NONE,0.0,0.0,163.23
CUST_0140,TXN_01083,2026-07-29,PPC,CAMP_SEASONAL,Electronics,198.04,NONE,0.0,0.0,198.04
CUST_0273,TXN_01084,2026-07-17,Direct,CAMP_LOYALTY,Beauty,96.35,WELCOME10,0.1,9.63,86.72
CUST_0012,TXN_01085,2026-07-20,Direct,CAMP_FLASH,Electronics,105.32,NONE,0.0,0.0,105.32
CUST_0058,TXN_01086,2026-08-06,Organic,CAMP_WELCOME,Fashion,208.16,NONE,0.0,0.0,208.16
CUST_0157,TXN_01087,2026-06-04,Social,CAMP_WELCOME,Sports,131.3,NONE,0.0,0.0,131.3
CUST_0166,TXN_01088,2026-08-17,Organic,CAMP_LOYALTY,Beauty,176.29,NONE,0.0,0.0,176.29
CUST_0165,TXN_01089,2026-08-14,Email,CAMP_LOYALTY,Fashion,219.0,NONE,0.0,0.0,219.0
CUST_0385,TXN_01090,2026-07-11,Email,CAMP_FLASH,Electronics,106.87,SEASONAL30,0.3,32.06,74.81
CUST_0162,TXN_01091,2026-07-08,Email,CAMP_SEASONAL,Electronics,116.87,NONE,0.0,0.0,116.87
CUST_0208,TXN_01092,2026-06-15,Email,CAMP_LOYALTY,Sports,58.65,SEASONAL30,0.3,17.59,41.06
CUST_0333,TXN_01093,2026-07-22,PPC,CAMP_SEASONAL,Beauty,49.41,NONE,0.0,0.0,49.41
CUST_0042,TXN_01094,2026-08-11,Organic,CAMP_CART,Fashion,176.85,NONE,0.0,0.0,176.85
CUST_0125,TXN_01095,2026-06-19,Direct,CAMP_WELCOME,Electronics,86.7,FLASH25,0.25,21.68,65.02
CUST_0237,TXN_01096,2026-08-08,Email,CAMP_WELCOME,Beauty,214.31,NONE,0.0,0.0,214.31
CUST_0139,TXN_01097,2026-06-03,Direct,CAMP_FLASH,Fashion,121.47,NONE,0.0,0.0,121.47
CUST_0299,TXN_01098,2026-06-18,Email,CAMP_FLASH,Electronics,164.12,SEASONAL30,0.3,49.23,114.89
CUST_0202,TXN_01099,2026-06-19,Organic,CAMP_SEASONAL,Fashion,102.36,LOYALTY15,0.15,15.35,87.01
CUST_0312,TXN_01100,2026-07-17,Organic,CAMP_SEASONAL,Home,41.05,NONE,0.0,0.0,41.05
CUST_0125,TXN_01101,2026-07-19,Organic,CAMP_LOYALTY,Beauty,137.0,NONE,0.0,0.0,137.0
CUST_0306,TXN_01102,2026-06-13,Direct,CAMP_WELCOME,Electronics,82.34,WELCOME10,0.1,8.23,74.11
CUST_0344,TXN_01103,2026-06-01,Direct,CAMP_SEASONAL,Sports,247.33,SEASONAL30,0.3,74.2,173.13
CUST_0041,TXN_01104,2026-06-05,Direct,CAMP_WELCOME,Home,158.49,WELCOME10,0.1,15.85,142.64
CUST_0192,TXN_01105,2026-07-15,Direct,CAMP_LOYALTY,Electronics,62.58,NONE,0.0,0.0,62.58
CUST_0063,TXN_01106,2026-08-27,Organic,CAMP_FLASH,Fashion,20,LOYALTY15,0.15,3.0,17.0
CUST_0046,TXN_01107,2026-06-10,Organic,CAMP_LOYALTY,Fashion,169.97,NONE,0.0,0.0,169.97
CUST_0252,TXN_01108,2026-06-13,Social,CAMP_WELCOME,Fashion,154.74,NONE,0.0,0.0,154.74
CUST_0326,TXN_01109,2026-06-18,PPC,CAMP_SEASONAL,Fashion,136.93,CART20,0.2,27.39,109.54
CUST_0282,TXN_01110,2026-06-18,Social,CAMP_WELCOME,Sports,171.18,SEASONAL30,0.3,51.35,119.83
CUST_0065,TXN_01111,2026-07-27,PPC,CAMP_LOYALTY,Sports,224.56,LOYALTY15,0.15,33.68,190.88
CUST_0373,TXN_01112,2026-06-12,Organic,CAMP_CART,Beauty,147.23,SEASONAL30,0.3,44.17,103.06
CUST_0001,TXN_01113,2026-06-08,Email,CAMP_FLASH,Beauty,104.84,NONE,0.0,0.0,104.84
CUST_0208,TXN_01114,2026-06-24,Email,CAMP_LOYALTY,Electronics,127.51,CART20,0.2,25.5,102.01
CUST_0142,TXN_01115,2026-06-22,Direct,CAMP_FLASH,Electronics,222.1,NONE,0.0,0.0,222.1
CUST_0200,TXN_01116,2026-08-26,Social,CAMP_SEASONAL,Electronics,147.75,NONE,0.0,0.0,147.75
CUST_0127,TXN_01117,2026-07-21,Email,CAMP_WELCOME,Electronics,161.36,CART20,0.2,32.27,129.09
CUST_0245,TXN_01118,2026-07-28,Social,CAMP_WELCOME,Beauty,128.96,CART20,0.2,25.79,103.17
CUST_0122,TXN_01119,2026-08-23,Organic,CAMP_CART,Fashion,145.03,NONE,0.0,0.0,145.03
CUST_0037,TXN_01120,2026-06-16,Email,CAMP_WELCOME,Electronics,152.32,FLASH25,0.25,38.08,114.24
CUST_0017,TXN_01121,2026-08-13,Email,CAMP_SEASONAL,Electronics,64.53,WELCOME10,0.1,6.45,58.08
CUST_0154,TXN_01122,2026-06-19,Email,CAMP_FLASH,Beauty,95.11,WELCOME10,0.1,9.51,85.6
CUST_0205,TXN_01123,2026-07-31,PPC,CAMP_CART,Electronics,102.51,FLASH25,0.25,25.63,76.88
CUST_0232,TXN_01124,2026-06-11,Email,CAMP_FLASH,Electronics,66.97,NONE,0.0,0.0,66.97
CUST_0232,TXN_01125,2026-08-05,Email,CAMP_WELCOME,Electronics,205.27,SEASONAL30,0.3,61.58,143.69
CUST_0304,TXN_01126,2026-06-17,Social,CAMP_CART,Home,123.15,NONE,0.0,0.0,123.15
CUST_0181,TXN_01127,2026-07-04,Social,CAMP_LOYALTY,Fashion,68.22,SEASONAL30,0.3,20.46,47.76
CUST_0022,TXN_01128,2026-07-21,PPC,CAMP_CART,Fashion,184.14,CART20,0.2,36.83,147.31
CUST_0075,TXN_01129,2026-07-17,Organic,CAMP_FLASH,Electronics,157.64,SEASONAL30,0.3,47.29,110.35
CUST_0265,TXN_01130,2026-06-19,Email,CAMP_SEASONAL,Home,69.09,SEASONAL30,0.3,20.73,48.36
CUST_0100,TXN_01131,2026-06-09,Social,CAMP_WELCOME,Home,97.19,NONE,0.0,0.0,97.19
CUST_0096,TXN_01132,2026-06-14,Organic,CAMP_CART,Sports,98.18,NONE,0.0,0.0,98.18
CUST_0171,TXN_01133,2026-07-18,Social,CAMP_WELCOME,Beauty,66.3,FLASH25,0.25,16.58,49.72
CUST_0021,TXN_01134,2026-07-01,PPC,CAMP_LOYALTY,Fashion,20,LOYALTY15,0.15,3.0,17.0
CUST_0246,TXN_01135,2026-07-18,Direct,CAMP_LOYALTY,Beauty,143.16,NONE,0.0,0.0,143.16
CUST_0094,TXN_01136,2026-08-26,PPC,CAMP_WELCOME,Fashion,142.94,CART20,0.2,28.59,114.35
CUST_0148,TXN_01137,2026-06-10,PPC,CAMP_FLASH,Electronics,134.33,NONE,0.0,0.0,134.33
CUST_0015,TXN_01138,2026-08-07,Organic,CAMP_CART,Fashion,154.13,CART20,0.2,30.83,123.3
CUST_0091,TXN_01139,2026-07-27,Email,CAMP_WELCOME,Fashion,182.69,LOYALTY15,0.15,27.4,155.29
CUST_0194,TXN_01140,2026-07-21,Direct,CAMP_LOYALTY,Home,75.62,LOYALTY15,0.15,11.34,64.28
